	Unnamed: 0	S1	S2	Label	jacc	jacc-lemm	jacc-lemm-sw	ngram2-sw	ngram3-sw	ngram4-sw	ngram2	ngram3	ngram4	info	glove-mean	jaro-winkler	edit-distance	lcs-lemm	depend	synset	overlap	all_comm	adj_comm	adv_comm	noun_comm	verb_comm	bow	lcs	bow-rfr
324	324	A man is talking on a phone	A man is singing to a woman	0.25	0.33333333333333337	0.33333333333333337	0.2	0.2	0.11111111111111116	0.0	0.0	0.0	0.0	0.3820028011455969	4.537230134010316	0.88	0.4074074074074074	0.428510212826739	0.09090909090909094	0.0	0.33327778703549404	0.0	0.0	0.0	0.0	0.0	0.19056560529896913	0.5	1.2215
325	325	A man is swimming	A woman is slicing meat	0.0	0.2857142857142857	0.2857142857142857	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.46061712622116	4.095112681388855	0.8	0.43478260869565216	0.1999600079984003	0.0	0.0	0.0	0.1111111111111111	0.0	0.0	0.3333333333333333	0.0	1.5559143920217977	0.875	1.09605
326	326	The ballerina is dancing	A man is dancing	1.75	0.33333333333333337	0.33333333333333337	0.0	0.2	0.0	0.0	0.0	0.0	0.0	0.7397017925883643	4.140308350324632	0.67	0.4166666666666667	0.4998750312421894	0.2	0.33333333333333337	0.4998750312421894	0.0	0.0	0.0	0.0	0.0	1.6805489074446145	0.8888888888888888	2.6798333333333333
327	327	A man is playing the guitar	A man plays an acoustic guitar	3.75	0.33333333333333337	0.5	0.75	0.11111111111111116	0.0	0.0	0.0	0.0	0.0	0.5	4.8298175632953635	0.86	0.4666666666666667	0.33327778703549404	0.11111111111111116	0.4	0.857020425653478	0.0	1.0	0.0	0.0	0.3333333333333333	2.129654919727574	1.0	3.2288433333333337
328	328	A woman is slicing a pumpkin	A woman is riding an elephant	0.4	0.375	0.375	0.2	0.25	0.1428571428571429	0.0	0.0	0.0	0.0	0.5	4.185404181480409	0.86	0.3448275862068966	0.4999166805532411	0.11111111111111116	0.2	0.33327778703549404	0.0	0.0	0.0	0.0	0.0	1.1215157146796302	0.5555555555555556	1.8262500000000006
329	329	A woman is dancing	A woman is kneading dough	0.4	0.5	0.5	0.25	0.4	0.25	0.0	0.0	0.0	0.0	0.6666666666666666	3.9104376733303066	0.91	0.44	0.5998800239952009	0.16666666666666666	0.33333333333333337	0.4998750312421894	0.1111111111111111	0.0	0.0	0.0	0.0	1.95977743185756	0.7272727272727273	2.227261333333334
330	330	A woman is dancing	A woman is playing violin	0.4	0.5	0.5	0.25	0.4	0.25	0.0	0.0	0.0	0.0	0.6666666666666666	4.513204842805862	0.88	0.44	0.5998800239952009	0.16666666666666666	0.25	0.3999200159968006	0.1111111111111111	0.0	0.0	0.3333333333333333	0.0	-0.3881462539985025	0.7272727272727273	1.9753366666666665
331	331	A woman is cracking eggs into a bowl	A woman is placing skewers onto a rack	0.6	0.2727272727272727	0.2727272727272727	0.125	0.16666666666666666	0.09090909090909094	0.0	0.0	0.0	0.0	0.4270411854306581	4.025597423315048	0.87	0.34210526315789475	0.3749531308586427	0.07692307692307687	0.1428571428571429	0.2499687539057618	0.0	0.0	0.0	0.0	0.0	2.9757216060351914	0.55	2.32664
332	332	A car is moving through a road	A car is driving down the road	4.0	0.4444444444444444	0.4444444444444444	0.5	0.2	0.11111111111111116	0.0	0.0	0.0	0.0	0.75	4.858869761228561	0.87	0.36666666666666653	0.428510212826739	0.09090909090909094	0.5	0.6665555740709881	0.0	0.0	1.0	0.0	0.0	2.726949349726879	0.8461538461538461	3.1829399999999994
333	333	A woman is slicing some tomatoes	A woman is chopping a potato	1.4	0.375	0.375	0.2	0.25	0.1428571428571429	0.0	0.0	0.0	0.0	0.6240076483629032	4.456549435853958	0.87	0.40625	0.4999166805532411	0.11111111111111116	0.2	0.33327778703549404	0.0	0.0	0.0	0.0	0.0	3.0903972130925608	0.7058823529411765	2.246740000000001
334	334	Someone is greasing a pan	Smeone is laying down	0.4	0.125	0.125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.899022288620472	0.76	0.36	0.1999600079984003	0.0	0.0	0.0	0.1111111111111111	0.0	1.0	0.3333333333333333	0.0	1.4208024198164775	0.8	1.6417633333333332
335	335	A man is playing guitar	A man is draining pasta	0.4	0.4285714285714286	0.4285714285714286	0.2	0.33333333333333337	0.2	0.0	0.0	0.0	0.0	0.5428850583587852	3.933116644620896	0.88	0.3478260869565217	0.5998800239952009	0.1428571428571429	0.2	0.33327778703549404	0.0	0.0	0.0	0.0	0.0	2.08334936362262	0.5333333333333333	1.6499757142857145
336	336	A woman is drinking vodka	A woman is exercising	0.4	0.5	0.5	0.25	0.4	0.25	0.0	0.0	0.0	0.0	0.5	4.240477234125136	0.87	0.48	0.5998800239952009	0.16666666666666666	0.25	0.3999200159968006	0.1111111111111111	0.0	0.0	0.3333333333333333	0.0	0.41006493806178546	0.5714285714285714	1.9814050000000012
337	337	A woman is water skiing	A woman is slicing fish	0.4	0.4285714285714286	0.4285714285714286	0.2	0.33333333333333337	0.2	0.0	0.0	0.0	0.0	0.5	4.29891899228096	0.87	0.4782608695652174	0.5998800239952009	0.1428571428571429	0.25	0.33327778703549404	0.0	1.0	0.0	0.3333333333333333	0.0	3.4634729054943865	0.6	2.189870000000001
338	338	A man is playing an electronic keyboard	A man is playing a flute	1.2	0.5	0.5	0.4	0.375	0.2857142857142857	0.16666666666666666	0.25	0.0	0.0	0.7890595349005718	4.577084332704544	0.89	0.4358974358974359	0.571346950435652	0.375	0.4	0.571346950435652	0.07692307692307693	1.0	0.0	0.0	0.0	1.7102832433679922	0.8571428571428571	1.8676699999999997
339	339	A woman is cutting meat into pieces	A woman is cutting up some meat	4.8	0.5555555555555556	0.5555555555555556	0.75	0.33333333333333337	0.25	0.1428571428571429	0.6666666666666667	0.5	0.0	0.8136817602655325	4.898328185081481	0.93	0.37142857142857133	0.571346950435652	0.5	0.75	0.857020425653478	0.0	0.0	1.0	0.2	0.0	3.414532714354849	1.0	2.5169966666666674
340	340	A man is playing a guitar	A man is eating a banana	0.6	0.4285714285714286	0.4285714285714286	0.2	0.25	0.1428571428571429	0.0	0.0	0.0	0.0	0.5428850583587852	4.138692319393158	0.86	0.36	0.4999166805532411	0.11111111111111116	0.2	0.33327778703549404	0.0	0.0	0.0	0.0	0.0	0.6073359049136821	0.5	1.1371299999999998
341	341	A man is playing a flute	A man is riding a scooter	0.8	0.4285714285714286	0.4285714285714286	0.2	0.25	0.1428571428571429	0.0	0.0	0.0	0.0	0.5146839239881407	4.066181629896163	0.85	0.36	0.4999166805532411	0.11111111111111116	0.2	0.33327778703549404	0.0	0.0	0.0	0.0	0.0	1.686133062427941	0.5	1.13067
342	342	A man is rinsing a steak	A man is playing a guitar	0.6	0.4285714285714286	0.4285714285714286	0.2	0.25	0.1428571428571429	0.0	0.0	0.0	0.0	0.52199895215471	3.811198770999909	0.87	0.36	0.4999166805532411	0.11111111111111116	0.2	0.33327778703549404	0.0	0.0	0.0	0.0	0.0	1.8324008745982574	0.4666666666666667	1.4567500000000002
343	343	A man is playing the piano	A man played the guitar	2.0	0.375	0.5714285714285714	0.5	0.125	0.0	0.0	0.0	0.0	0.0	0.26706545363245565	4.841548651456833	0.84	0.4230769230769231	0.33327778703549404	0.125	0.2	0.6665555740709881	0.09090909090909093	0.0	0.0	0.0	0.3333333333333333	2.4224460668493077	0.7857142857142857	1.6604767857142861
344	344	A man is selling items	A man is cleaning the house	0.8	0.375	0.375	0.2	0.2857142857142857	0.16666666666666666	0.0	0.0	0.0	0.0	0.5217447177117994	4.379296153783798	0.87	0.4074074074074074	0.4999166805532411	0.125	0.2	0.33327778703549404	0.09090909090909093	0.0	0.0	0.0	0.0	2.5083417052938692	0.5384615384615384	2.0308300000000004
345	345	A man is jumping into water	A man is cutting paper	0.8	0.375	0.375	0.2	0.2857142857142857	0.16666666666666666	0.0	0.0	0.0	0.0	0.5652494677098114	4.376552700996399	0.9	0.3703703703703704	0.4999166805532411	0.125	0.2	0.33327778703549404	0.09090909090909093	0.0	0.0	0.0	0.0	3.593615911641148	0.6923076923076923	2.844480000000001
346	346	A woman is picking a can	A man is playing a guitar	0.133	0.25	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.46061712622116	4.308619946241379	0.84	0.4	0.16663889351774702	0.0	0.0	0.0	0.0	0.0	0.0	0.3333333333333333	0.0	-0.4889094908073981	0.6	0.8497300000000003
347	347	A man is jumping a wall	A man jumps onto a short wall	3.2	0.375	0.5714285714285714	0.6	0.09999999999999998	0.0	0.0	0.0	0.0	0.0	0.75	4.764243811368941	0.88	0.4827586206896552	0.285673475217826	0.2222222222222222	0.75	0.857020425653478	0.07692307692307693	1.0	0.0	0.0	0.3333333333333333	4.116704200197442	1.0	3.4366750000000006
348	348	Runners race around a track	Runners compete in a race	3.2	0.4285714285714286	0.4285714285714286	0.4	0.0	0.0	0.0	0.0	0.0	0.0	0.6873600861084742	4.6397802233695975	0.87	0.4444444444444444	0.1999600079984003	0.0	0.5	0.6665555740709881	0.0	0.0	0.0	0.2	1.0	3.5288749571699367	0.7647058823529411	3.2335000000000003
349	349	A man is kicking a soccer ball	A man is mixing a bowl	0.6	0.375	0.375	0.16666666666666666	0.2222222222222222	0.125	0.0	0.0	0.0	0.0	0.4323845981009176	4.17746901512146	0.89	0.4	0.428510212826739	0.09999999999999998	0.16666666666666666	0.285673475217826	0.07692307692307693	0.0	0.0	0.2	0.0	0.9926321058855568	0.6666666666666666	2.027529999999999
350	350	A woman is frying something	A woman is riding a horse	0.6	0.4285714285714286	0.4285714285714286	0.2	0.2857142857142857	0.16666666666666666	0.0	0.0	0.0	0.0	0.3333333333333333	4.250690191984177	0.89	0.4444444444444444	0.4999166805532411	0.125	0.25	0.33327778703549404	0.09090909090909093	0.0	0.0	0.0	0.0	2.313397486815158	0.6666666666666666	1.9586100000000004
351	351	A cat is licking a sucker	A woman is slicing cucumber	0.0	0.25	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.33041791453454383	3.7334754317998886	0.82	0.4074074074074074	0.16663889351774702	0.0	0.0	0.0	0.09090909090909093	0.0	0.0	0.0	0.0	2.257926290737163	0.6666666666666666	2.7624699999999995
352	352	A woman is dancing by a fire	A woman is taking a bath	1.4	0.375	0.375	0.2	0.2222222222222222	0.125	0.0	0.0	0.0	0.0	0.5203931047638364	4.4503337144851685	0.87	0.35714285714285715	0.428510212826739	0.09999999999999998	0.2	0.33327778703549404	0.07692307692307693	0.0	0.0	0.0	0.0	0.3169947365598323	0.6	1.4313000000000005
353	353	A man puts three pieces of meat into a pan	A man is putting meat in a pan	4.0	0.33333333333333337	0.4545454545454546	0.6666666666666667	0.1428571428571429	0.0	0.0	0.1428571428571429	0.0	0.0	0.6154784260963261	4.853209555149078	0.85	0.4523809523809524	0.19998000199980004	0.1428571428571429	0.5	0.8887901344295079	0.1111111111111111	0.0	0.0	0.14285714285714285	0.3333333333333333	2.264587054478175	1.0	2.8144690000000003
354	354	A man is playing a guitar	A guy is playing an instrument	3.8	0.375	0.375	0.0	0.11111111111111116	0.0	0.0	0.0	0.0	0.0	0.5042718577602365	4.708723872900008	0.78	0.43333333333333335	0.33327778703549404	0.11111111111111116	0.0	0.33327778703549404	0.0	0.0	0.0	0.0	0.0	3.247504917900314	0.6	3.199730000000001
355	355	The man is slicing a fish open	A man is slicing a potato	2.2	0.5	0.5	0.4	0.375	0.2857142857142857	0.16666666666666666	0.25	0.0	0.0	1.0	4.303417652845384	0.79	0.36666666666666653	0.571346950435652	0.2222222222222222	0.5	0.571346950435652	0.07692307692307693	1.0	0.0	0.3333333333333333	0.0	1.9389942843817953	0.6875	2.1034099999999993
356	356	A woman is cutting an onion	A woman is cleaning a garden	0.267	0.375	0.375	0.2	0.25	0.1428571428571429	0.0	0.0	0.0	0.0	0.5	4.333594590425491	0.87	0.35714285714285715	0.4999166805532411	0.11111111111111116	0.2	0.33327778703549404	0.0	0.0	0.0	0.0	0.0	2.5807500530068412	0.6	2.3739300000000005
357	357	Butter is melting in a pan	A man is melting butter in a pan	3.6	0.8571428571428572	0.8571428571428572	0.75	0.33333333333333337	0.11111111111111116	0.0	0.0	0.0	0.0	0.8288542431257393	4.6646368503570566	0.75	0.40625	0.3749531308586427	0.2	0.4	0.857020425653478	0.14285714285714285	0.0	0.0	0.2	0.0	2.5129626597583847	0.6666666666666666	2.25666
358	358	Some men are sawing	Men are sawing logs	3.4	0.6	0.6	0.6666666666666667	0.5	0.33333333333333337	0.0	0.5	0.0	0.0	1.0	4.471489191055298	0.75	0.5789473684210527	0.7498125468632841	0.2	0.6666666666666667	0.7998400319936012	0.0	0.0	0.0	0.3333333333333333	0.0	3.5896053978017846	1.0	3.215762857142857
359	359	Three boys are dancing	Kids are dancing	3.111	0.4	0.4	0.25	0.25	0.0	0.0	0.0	0.0	0.0	0.7550160298302933	4.500061720609665	0.72	0.4090909090909091	0.4998750312421894	0.25	0.33333333333333337	0.4998750312421894	0.14285714285714285	0.0	0.0	0.0	0.0	4.336995379387582	0.6666666666666666	2.943193333333332
360	360	A woman is playing a game with a man	A man is playing piano	0.6	0.5	0.5	0.4	0.2	0.0	0.0	0.0	0.0	0.0	0.3456402628202379	4.691101163625716	0.82	0.4722222222222222	0.22219753360737696	0.09090909090909094	0.0	0.571346950435652	0.2857142857142857	0.0	0.0	0.2	0.0	1.298694822951454	0.7857142857142857	0.9045199999999997
361	361	The man is driving a white car	A man is giving an interview	0.4	0.30000000000000004	0.30000000000000004	0.16666666666666666	0.09999999999999998	0.0	0.0	0.0	0.0	0.0	0.5508025032227921	4.334149658679962	0.75	0.4666666666666667	0.285673475217826	0.0	0.16666666666666666	0.285673475217826	0.07692307692307693	1.0	0.0	0.0	0.0	2.17987484770027	0.6666666666666666	1.6766300000000007
362	362	A young man is playing the piano	A woman is peeling a prawn	0.0	0.2	0.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3608576806645351	3.8094758987426762	0.78	0.4375	0.142836737608913	0.0	0.0	0.0	0.07692307692307693	1.0	0.0	0.0	0.0	2.3689186236519175	0.6875	1.1499
363	363	A car is driven down the road	A girl is walking down a road	1.2	0.4444444444444444	0.4444444444444444	0.2	0.0	0.0	0.0	0.0	0.0	0.0	0.6485013842249905	4.409685581922531	0.81	0.4137931034482759	0.142836737608913	0.0	0.2	0.33327778703549404	0.0	0.0	0.0	0.0	0.0	2.154179155579097	0.5	2.0303299999999997
364	364	A woman is mixing ingrediants	A woman is mixing food in a bowl	3.5	0.5	0.5	0.4	0.375	0.2857142857142857	0.16666666666666666	0.25	0.0	0.0	1.0	4.6410948038101205	0.88	0.40625	0.4999375078115236	0.375	0.5	0.571346950435652	0.2307692307692308	0.0	0.0	0.2	0.0	1.2995606539614382	0.5789473684210527	2.876146666666667
365	365	A man drove his car	A man is driving a car	4.25	0.4285714285714286	0.6666666666666667	0.5	0.125	0.0	0.0	0.0	0.0	0.0	0.6666666666666666	4.9053755402565	0.86	0.4090909090909091	0.33327778703549404	0.125	0.5	0.9998333611064822	0.09090909090909093	0.0	0.0	0.0	0.3333333333333333	2.8720671004082066	1.0	3.120630000000001
366	366	A car backs out of a space	A car is backing out of a blocked lane	3.0	0.4	0.5555555555555556	0.16666666666666666	0.2727272727272727	0.09090909090909094	0.0	0.0	0.0	0.0	0.3333333333333333	4.376402497291565	0.84	0.42105263157894735	0.444395067214754	0.07692307692307687	0.16666666666666666	0.571346950435652	0.125	1.0	0.0	0.0	0.3333333333333333	2.4375882862283564	0.7857142857142857	3.0912999999999986
367	367	Someone is shredding cabbage leaves with a knife	Someone is chopping some cabbage leaves	4.5	0.4	0.2727272727272727	0.2857142857142857	0.2	0.0	0.0	0.16666666666666666	0.0	0.0	0.5	4.674052149057387	0.85	0.4791666666666667	0.2499687539057618	0.0	0.2857142857142857	0.444395067214754	0.14285714285714285	0.0	0.0	0.0	0.2	2.81437362442952	0.88	2.8364999999999996
368	368	A man puts some cheese on a pizza	The man sprinkled cheese on the pizza	5.0	0.4444444444444444	0.4444444444444444	0.6	0.08333333333333337	0.0	0.0	0.2	0.0	0.0	0.5579100429860939	4.679266959428787	0.7	0.40540540540540543	0.2499687539057618	0.08333333333333337	0.4	0.7499062617172854	0.06666666666666668	1.0	0.0	0.2	0.0	3.709369642492975	0.9	3.5033550000000004
369	369	The boy is playing the piano	A boy plays a piano	5.0	0.2857142857142857	0.5	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.5	4.768012613058089	0.74	0.42857142857142855	0.16663889351774702	0.0	0.5	0.9998333611064822	0.09090909090909093	0.0	0.0	0.0	0.3333333333333333	5.526060422061416	1.0	3.564525000000001
370	370	The man is kissing and hugging the woman	A man is hugging and kissing a woman	5.0	0.75	0.75	1.0	0.07692307692307687	0.0	0.0	0.0	0.0	0.0	1.0	4.907428175210954	0.85	0.35	0.2499687539057618	0.0	1.0	0.9998750156230471	0.0	0.0	0.0	0.0	0.0	5.035707291315276	0.7777777777777778	3.3604099999999995
371	371	The man played his guitar	A man is playing a guitar	3.75	0.25	0.4285714285714286	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6666666666666666	4.813997447490691	0.68	0.48	0.16663889351774702	0.0	0.5	0.9998333611064822	0.09090909090909093	0.0	0.0	0.0	0.3333333333333333	4.1261631010044715	1.0	3.520370000000001
372	372	A slow lori walks around	A animal is walking around	2.8	0.25	0.4285714285714286	0.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.459201842546463	0.75	0.4230769230769231	0.3999200159968006	0.0	0.0	0.33327778703549404	0.0	1.0	1.0	0.3333333333333333	1.0	2.6462066579565047	0.42857142857142855	2.716500000000001
373	373	A man is riding a horse	A man is playing a keyboard	0.2	0.4285714285714286	0.4285714285714286	0.2	0.25	0.1428571428571429	0.0	0.0	0.0	0.0	0.552004680220586	4.148950278759003	0.85	0.4074074074074074	0.4999166805532411	0.11111111111111116	0.2	0.33327778703549404	0.0	0.0	0.0	0.0	0.0	1.5490107299519713	0.5384615384615384	1.6489400000000003
374	374	A man is walking on a rope	A man is riding a mopad	0.4	0.375	0.375	0.2	0.2222222222222222	0.125	0.0	0.0	0.0	0.0	0.5450859671041792	4.577164500951766	0.85	0.38461538461538464	0.428510212826739	0.09999999999999998	0.25	0.33327778703549404	0.07692307692307693	0.0	0.0	0.0	0.0	1.4047397871900198	0.5384615384615384	1.4358300000000006
375	375	A little boy is vacuuming the floor	A boy is vacuuming	3.8	0.5714285714285714	0.5714285714285714	0.5	0.2857142857142857	0.16666666666666666	0.0	0.33333333333333337	0.0	0.0	0.75	4.717409759759904	0.78	0.4857142857142857	0.428510212826739	0.5	0.5	0.6665555740709881	0.2727272727272727	1.0	0.0	0.3333333333333333	0.0	3.3694583307823027	1.0	2.8763742857142858
376	376	A girl is playing a flute	A band is playing on a stage	1.286	0.375	0.375	0.0	0.09999999999999998	0.0	0.0	0.0	0.0	0.0	0.5595339466235318	4.471873641014098	0.78	0.3928571428571429	0.285673475217826	0.09999999999999998	0.2	0.33327778703549404	0.07692307692307693	0.0	0.0	0.0	0.0	1.9743885885536592	0.5333333333333333	1.895730000000001
377	377	People step off a train	A group of people get off a train	4.6	0.5	0.5	0.4	0.2222222222222222	0.125	0.0	0.0	0.0	0.0	0.482756651409669	4.618505835533141	0.7	0.4545454545454545	0.3749531308586427	0.09999999999999998	0.16666666666666666	0.571346950435652	0.2307692307692308	0.0	0.0	0.2	0.0	4.137019703412158	0.8235294117647058	3.4721500000000005
378	378	A woman is sewing on a machine	A woman is breading some meat	0.6	0.33333333333333337	0.33333333333333337	0.2	0.2222222222222222	0.125	0.0	0.0	0.0	0.0	0.5793110874848832	4.107761085033417	0.88	0.4666666666666667	0.428510212826739	0.09999999999999998	0.2	0.33327778703549404	0.07692307692307693	0.0	0.0	0.0	0.0	0.8331747242066344	0.625	1.2036699999999998
379	379	A dog is looking into swimming pool	A dog is walking around a pool	2.0	0.4444444444444444	0.4444444444444444	0.33333333333333337	0.2	0.11111111111111116	0.0	0.0	0.0	0.0	0.6	4.7391749918460855	0.87	0.42857142857142855	0.428510212826739	0.09090909090909094	0.4	0.571346950435652	0.0	0.0	1.0	0.0	0.2	2.0556109397708893	0.8461538461538461	2.145695
380	380	A man is buttering a piece of bread	A man is applying butter to bread	5.0	0.4	0.5555555555555556	0.6	0.18181818181818174	0.09999999999999998	0.0	0.0	0.0	0.0	0.5492083205213085	4.547435790300369	0.89	0.4	0.3749531308586427	0.08333333333333337	0.1428571428571429	0.7499062617172854	0.06666666666666668	0.0	0.0	0.2	0.2	2.8395363102535196	0.7272727272727273	2.890526666666667
381	381	A woman is applying eye liner to her eyelid using an eye pencil	A woman is applying cosmetics to her eyelid	3.8	0.5384615384615384	0.5384615384615384	0.375	0.3571428571428571	0.2142857142857143	0.0714285714285714	0.11111111111111116	0.0	0.0	0.5858832489675263	4.449959993362427	0.85	0.4603174603174603	0.3076686408737789	0.4615384615384616	0.2857142857142857	0.4999583368052663	0.2380952380952381	0.0	0.0	0.42857142857142855	0.2	2.685963112100538	0.7777777777777778	3.07923
382	382	A man is cutting tomatoes into pieces	A woman is cutting some vegetables	1.8	0.30000000000000004	0.30000000000000004	0.16666666666666666	0.09999999999999998	0.0	0.0	0.0	0.0	0.0	0.6162002808515993	4.612510949373245	0.77	0.4324324324324325	0.285673475217826	0.09999999999999998	0.16666666666666666	0.285673475217826	0.07692307692307693	0.0	0.0	0.2	0.0	0.9882343885146903	0.5789473684210527	2.130170000000001
383	383	A train is moving	A man is doing yoga	0.0	0.2857142857142857	0.2857142857142857	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3955250921072346	4.0264976024627686	0.76	0.5263157894736842	0.1999600079984003	0.0	0.0	0.0	0.1111111111111111	0.0	0.0	0.3333333333333333	0.0	2.266776892256188	0.5	2.1470100000000003
384	384	Three teenage girls danced in the room	Some teenage girls are dancing for the camera	2.4	0.25	0.3636363636363637	0.5	0.08333333333333337	0.0	0.0	0.16666666666666666	0.0	0.0	0.6666666666666666	4.6432578563690186	0.74	0.4444444444444444	0.2499687539057618	0.08333333333333337	0.6	0.7499062617172854	0.06666666666666668	0.0	0.0	0.0	0.3333333333333333	3.288458629553414	0.8695652173913043	3.2538299999999993
385	385	A lion is walking	A lion is pacing in a pen	2.4	0.4285714285714286	0.4285714285714286	0.25	0.2857142857142857	0.16666666666666666	0.0	0.0	0.0	0.0	0.6666666666666666	4.393758028745651	0.88	0.48	0.428510212826739	0.125	0.25	0.3999200159968006	0.2727272727272727	0.0	0.0	0.3333333333333333	0.0	1.9968574461227317	0.6666666666666666	2.2828300000000006
386	386	A man shooting a car	A man is cutting a potato	0.4	0.2857142857142857	0.2857142857142857	0.2	0.125	0.0	0.0	0.0	0.0	0.0	0.40107000429705614	4.253723919391632	0.84	0.4	0.33327778703549404	0.125	0.2	0.33327778703549404	0.09090909090909093	0.0	0.0	0.0	0.3333333333333333	2.1369299279221994	0.5384615384615384	1.2894000000000005
387	387	A man is making a bed	A woman is playing a guitar	0.0	0.25	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.376495351685242	4.372337013483048	0.83	0.4074074074074074	0.16663889351774702	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.06544950184940079	0.5	0.8542600000000005
388	388	A black horse is running around	The horse is running	4.2	0.4285714285714286	0.4285714285714286	0.5	0.33333333333333337	0.2	0.0	0.33333333333333337	0.0	0.0	1.0	4.6726734936237335	0.74	0.4516129032258064	0.4999166805532411	0.33333333333333337	0.5	0.6665555740709881	0.2	1.0	1.0	0.0	0.0	4.165933745217099	1.0	3.274609999999999
389	389	Someone is slicing an onion	A woman is cutting onion	3.8	0.25	0.25	0.2	0.0	0.0	0.0	0.0	0.0	0.0	0.30506717592151666	4.258858412504196	0.73	0.4814814814814815	0.1999600079984003	0.0	0.2	0.33327778703549404	0.0	0.0	0.0	0.0	0.0	4.24298191683136	0.7333333333333333	3.2126666666666677
390	390	A woman is deveining shrimp	A man is dancing in rain	0.0	0.2222222222222222	0.2222222222222222	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4672731463903674	4.161562621593475	0.8	0.4814814814814815	0.16663889351774702	0.0	0.0	0.0	0.09090909090909093	0.0	0.0	0.0	0.0	1.4177664289333334	0.6428571428571429	1.9151700000000003
391	391	A man is riding a horse	A woman is washing a freezer	0.0	0.25	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3958908615692329	3.835069090127945	0.82	0.42857142857142855	0.16663889351774702	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.7869341432598342	0.5384615384615384	2.1540399999999993
392	392	A man plays a keyboard	A person is playing the keyboard	4.0	0.25	0.4285714285714286	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.4575689187499967	4.795803278684616	0.79	0.4375	0.16663889351774702	0.0	0.2	0.6665555740709881	0.09090909090909093	0.0	0.0	0.0	0.3333333333333333	4.703268039509064	0.8823529411764706	3.7305000000000006
393	393	A man walks down a path	A man walks across a tight rope	0.8	0.375	0.375	0.33333333333333337	0.2222222222222222	0.125	0.0	0.2	0.0	0.0	0.6947503369992002	4.528793692588807	0.86	0.4516129032258064	0.428510212826739	0.2222222222222222	0.4	0.571346950435652	0.07692307692307693	1.0	1.0	0.0	0.0	2.566998247694336	0.8461538461538461	2.593210000000001
394	394	A man is slicing a potato	A woman is cutting a jalepeno	1.4	0.25	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.34546284466587	4.365421384572983	0.83	0.4482758620689655	0.16663889351774702	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.3890851331560223	0.5	2.094579999999999
395	395	A dog is barking at a ball	A dog swims after a tennis ball	1.5	0.33333333333333337	0.33333333333333337	0.4	0.09090909090909094	0.0	0.0	0.0	0.0	0.0	1.0	4.478213042020798	0.86	0.4838709677419355	0.285673475217826	0.2	0.4	0.571346950435652	0.0	0.0	0.0	0.3333333333333333	1.0	1.7241171298437246	0.6923076923076923	1.6699499999999998
396	396	A woman is playing in the ocean	A woman is preparing shrimp to cook	0.75	0.2727272727272727	0.2727272727272727	0.16666666666666666	0.2	0.11111111111111116	0.0	0.0	0.0	0.0	0.5165404101088292	4.275402128696442	0.86	0.42857142857142855	0.428510212826739	0.09090909090909094	0.16666666666666666	0.285673475217826	0.0	0.0	0.0	0.0	0.2	0.9195629898187767	0.625	1.5682099999999997
397	397	A kid runs away from a fish swinging around on a fishing pole	A little kid is running around a fishing pole	2.5	0.3571428571428571	0.4615384615384616	0.625	0.11111111111111116	0.058823529411764726	0.0	0.2	0.11111111111111116	0.0	0.4717753263228918	4.788402616977692	0.77	0.4426229508196721	0.2307514806553342	0.17647058823529416	0.30000000000000004	0.7142346975216056	0.18181818181818185	0.0	0.3333333333333333	0.14285714285714285	0.3333333333333333	2.7148525663439815	0.7941176470588235	2.5384999999999995
398	398	A man is walking along a path through wilderness	A man is walking down a road	2.5	0.4	0.4	0.33333333333333337	0.2727272727272727	0.2	0.11111111111111116	0.2	0.0	0.0	0.6690342281784092	4.721273332834245	0.86	0.5	0.444395067214754	0.2727272727272727	0.4	0.571346950435652	0.125	0.0	0.0	0.2	0.0	1.849922756912897	0.8461538461538461	1.9669999999999994
399	399	An elderly man is speaking at a podium	A man is making a speech at the podium	3.5	0.4545454545454546	0.4545454545454546	0.33333333333333337	0.0714285714285714	0.0	0.0	0.0	0.0	0.0	0.75	4.544656723737717	0.79	0.5526315789473685	0.22219753360737696	0.0714285714285714	0.33333333333333337	0.4999375078115236	0.05882352941176471	1.0	0.0	0.2	0.0	2.7455111453375345	0.6363636363636364	3.402993333333334
